age,income,loan_amount,credit_history_years,existing_loans,employment_years,debt_to_income,default
26,77603.96,21692.73,11,1,26,0.28,0
53,67529.46,1000.0,22,0,11,0.015,0
60,44673.53,1000.0,1,4,16,0.022,0
39,46342.49,23217.8,4,3,20,0.501,1
21,52368.05,13427.78,3,1,20,0.256,0
25,66403.3,22337.87,8,1,2,0.336,1
47,58052.69,10135.37,12,4,11,0.175,0
36,40500.05,28393.95,12,0,27,0.701,1
26,10000.0,13907.85,14,2,24,1.391,1
60,63443.48,18595.13,1,1,11,0.293,0
33,11350.05,11422.83,22,4,5,1.006,1
55,22680.41,7822.95,12,4,29,0.345,0
39,41950.46,1072.57,6,4,9,0.026,0
32,25718.43,21285.63,22,2,29,0.828,1
36,56350.57,18163.34,16,1,21,0.322,0
63,44076.24,15749.54,7,4,25,0.357,0
30,65704.62,5891.07,17,2,5,0.09,0
45,17845.65,26323.73,14,0,13,1.475,1
40,36762.05,15846.98,14,3,1,0.431,1
51,50083.99,20623.11,4,1,10,0.412,0
24,50854.56,14976.1,1,2,14,0.294,1
64,63880.73,6284.63,15,3,25,0.098,0
43,31708.23,22939.49,4,3,25,0.723,1
22,40639.79,18606.15,22,2,7,0.458,0
42,60146.99,13548.72,5,2,21,0.225,0
57,10000.0,18469.36,11,2,12,1.847,1
28,57698.71,21540.35,4,4,29,0.373,1
27,65278.97,20281.65,19,0,18,0.311,0
34,23326.79,1309.39,7,4,9,0.056,0
23,43699.54,3078.39,10,3,8,0.07,0
36,79853.2,20862.79,13,3,17,0.261,0
39,63196.57,9431.04,23,3,6,0.149,0
38,58939.45,6611.1,16,2,2,0.112,0
36,69819.19,17976.83,9,1,11,0.257,0
28,86090.9,6368.45,1,4,14,0.074,0
53,50370.68,11166.87,2,1,21,0.222,0
32,41856.22,21818.16,12,0,20,0.521,0
31,69770.77,2886.87,16,0,12,0.041,0
25,46250.94,4053.89,2,4,5,0.088,0
47,31439.63,2112.03,9,3,7,0.067,0
32,39198.67,8110.68,7,0,13,0.207,0
37,56246.59,15661.72,3,1,2,0.278,1
26,41008.08,10049.7,12,1,15,0.245,0
53,42500.5,27026.79,6,2,17,0.636,1
25,29453.68,18642.48,6,3,23,0.633,1
48,78707.33,14849.46,15,2,16,0.189,0
34,43147.47,25139.27,4,4,17,0.583,1
25,35769.78,4353.54,16,0,9,0.122,0
53,37897.54,21932.57,9,2,16,0.579,1
61,66050.52,13109.93,3,2,15,0.198,0
39,61463.97,11357.42,22,4,20,0.185,0
42,39962.91,19888.57,13,1,23,0.498,0
25,50646.26,11699.93,4,1,1,0.231,0
22,55534.09,16455.23,1,4,19,0.296,1
50,35918.39,14200.71,13,1,3,0.395,0
59,19187.54,17451.61,23,4,10,0.91,1
24,60300.75,10943.36,17,1,26,0.181,0
53,37025.32,22414.1,23,4,6,0.605,1
33,58806.97,1000.0,10,1,16,0.017,0
40,56420.53,20127.14,15,2,24,0.357,0
27,51115.85,1000.0,17,2,18,0.02,0
35,41477.46,8972.41,15,1,5,0.216,0
43,37321.44,19178.87,20,4,9,0.514,0
34,27231.65,1000.0,3,2,29,0.037,0
43,37705.04,16331.85,0,0,20,0.433,0
39,61376.3,4029.23,13,1,3,0.066,0
49,77956.51,7247.44,11,0,24,0.093,0
40,75021.99,6879.41,23,0,26,0.092,0
49,52908.46,4253.34,9,3,27,0.08,0
44,77945.88,1163.12,18,0,29,0.015,0
38,43863.65,31569.5,3,0,24,0.72,0
30,24179.07,13540.23,19,3,0,0.56,1
61,88417.49,5100.62,20,3,6,0.058,0
28,60656.17,10503.01,2,3,25,0.173,0
46,19307.38,15293.29,24,4,24,0.792,1
49,81180.97,11970.44,3,3,20,0.147,0
30,35131.55,4865.27,14,4,15,0.138,0
37,39482.35,7806.15,10,1,16,0.198,0
22,70427.66,24485.73,15,4,23,0.348,1
26,77234.14,3778.3,3,1,4,0.049,0
25,29985.22,1000.0,5,3,21,0.033,0
48,79419.82,11896.36,7,3,22,0.15,0
61,67484.74,1000.0,12,1,9,0.015,0
25,34005.02,7721.81,22,2,6,0.227,0
38,45081.87,4984.5,19,4,12,0.111,0
46,80322.72,5054.49,3,0,29,0.063,0
40,18788.77,15556.24,4,3,27,0.828,1
61,77614.29,17056.46,9,4,6,0.22,0
47,66928.14,8552.79,4,4,14,0.128,0
32,60182.82,14244.94,11,3,16,0.237,0
27,52633.91,8154.23,0,1,22,0.155,0
23,89402.76,18206.71,23,3,26,0.204,0
30,92358.47,3178.69,9,4,2,0.034,0
54,37695.4,16321.93,4,2,4,0.433,1
45,62244.1,16928.64,18,1,9,0.272,0
55,87487.53,33687.83,18,3,4,0.385,1
36,34299.11,1000.0,19,0,23,0.029,0
22,54862.79,36246.08,11,3,6,0.661,1
44,70077.51,21053.48,22,4,6,0.3,1
30,10000.0,29618.52,15,4,21,2.962,1
58,66571.1,22242.12,4,0,22,0.334,0
42,28231.36,7451.68,16,1,13,0.264,0
46,53846.63,20262.72,13,4,22,0.376,0
63,72886.9,9674.78,11,1,14,0.133,0
59,10000.0,14294.84,12,1,4,1.429,1
47,65717.18,5602.52,20,3,4,0.085,0
49,90766.58,9570.42,13,1,3,0.105,0
58,39333.98,22175.81,4,4,29,0.564,1
40,61533.8,18503.65,21,4,19,0.301,0
47,76705.73,23193.84,22,2,20,0.302,0
61,18141.1,3817.5,4,1,25,0.21,0
40,65147.4,1000.0,17,2,8,0.015,0
64,70475.32,23813.73,13,3,29,0.338,0
39,62772.4,23221.38,17,2,26,0.37,0
40,51732.45,16692.3,19,1,11,0.323,0
55,29991.74,18353.81,0,4,15,0.612,1
22,77828.47,21920.31,6,3,21,0.282,0
50,50690.07,16452.19,16,1,7,0.325,0
54,31922.39,19293.34,2,3,8,0.604,1
42,43639.48,21518.58,9,0,11,0.493,0
23,57367.71,14251.88,6,1,29,0.248,0
26,18776.3,12235.24,11,0,19,0.652,0
35,50358.61,18056.42,21,2,27,0.359,0
47,41662.46,33116.91,14,1,28,0.795,1
30,76720.53,8218.53,22,0,6,0.107,0
29,12502.19,11554.08,20,4,20,0.924,1
53,68775.15,1000.0,15,2,3,0.015,0
52,78341.9,18478.43,7,1,27,0.236,0
26,13258.23,10760.53,5,1,22,0.812,1
61,15656.35,3797.34,3,4,2,0.243,1
56,85718.0,14491.28,10,4,0,0.169,0
22,31912.56,26957.05,16,0,6,0.845,1
49,111896.58,12183.79,1,0,8,0.109,0
24,13883.2,12915.89,5,0,1,0.93,1
21,53400.95,26645.66,3,3,6,0.499,1
39,49532.13,14959.93,2,2,9,0.302,0
46,45836.08,5338.88,6,1,1,0.116,0
45,59259.25,20511.99,6,2,12,0.346,0
30,60412.93,23996.75,15,4,28,0.397,1
35,46646.82,13397.0,1,2,2,0.287,0
42,29716.52,16043.94,7,2,12,0.54,1
41,70955.21,4510.5,14,0,9,0.064,0
42,62561.05,8035.3,15,4,29,0.128,0
56,52291.67,12335.68,0,2,11,0.236,0
54,61927.35,15615.44,9,1,25,0.252,0
50,65378.83,10042.02,6,0,2,0.154,0
45,34765.36,12033.77,15,2,27,0.346,0
48,61213.61,14009.46,9,4,28,0.229,0
21,38939.29,7015.8,11,1,19,0.18,0
24,66040.67,12849.59,16,4,5,0.195,0
27,46152.01,24247.52,12,4,2,0.525,1
29,62234.39,10231.82,11,4,28,0.164,0
56,41324.09,7792.55,14,3,24,0.189,0
39,63274.05,31681.0,13,1,1,0.501,1
21,30424.62,16804.82,18,4,22,0.552,1
30,50723.38,8817.29,18,3,21,0.174,0
56,69612.65,20148.0,13,0,13,0.289,0
29,59344.09,17048.86,17,3,14,0.287,0
62,53840.57,10438.51,4,0,17,0.194,0
52,86071.23,14608.39,19,3,26,0.17,0
52,70472.74,12668.49,5,4,18,0.18,0
26,67110.8,22920.67,17,3,21,0.342,0
58,63160.56,20450.74,13,3,9,0.324,0
37,65653.94,1000.0,3,4,19,0.015,0
30,83142.04,30223.27,22,0,16,0.364,0
47,41646.63,12693.47,0,4,16,0.305,0
55,70188.08,28778.91,12,1,18,0.41,0
41,57129.76,20728.41,10,3,23,0.363,0
45,42337.65,16985.84,2,1,26,0.401,0
48,48005.5,14246.7,16,4,3,0.297,0
35,54383.09,37070.22,17,4,10,0.682,1
24,32801.2,12826.8,24,2,16,0.391,0
49,67280.26,9629.35,9,1,23,0.143,0
29,47942.97,10349.53,15,2,9,0.216,0
47,51698.58,15008.47,20,1,21,0.29,0
46,77144.05,14994.51,12,2,16,0.194,0
39,52594.96,23032.19,19,2,11,0.438,0
48,81053.37,21065.99,11,1,9,0.26,0
37,39503.71,21075.93,3,4,9,0.534,1
63,28058.6,13174.1,7,0,5,0.47,0
61,44200.14,20412.18,11,4,16,0.462,1
62,10000.0,21250.37,18,0,25,2.125,1
40,68115.24,14365.39,14,1,25,0.211,0
60,29222.03,17233.6,15,3,18,0.59,1
59,37646.09,21240.25,11,4,1,0.564,1
43,64325.57,16689.32,19,2,3,0.259,0
52,52382.42,17452.63,17,4,17,0.333,1
53,41189.09,26256.76,21,1,26,0.637,0
25,10000.0,16752.11,11,3,28,1.675,1
63,76016.16,10138.14,15,3,20,0.133,0
54,64461.6,4234.56,24,4,3,0.066,0
60,91114.43,15905.21,19,4,5,0.175,0
31,38072.4,12348.26,10,4,13,0.324,1
23,20910.99,21466.51,21,1,6,1.027,1
53,69895.11,27621.58,19,0,11,0.395,0
31,46238.8,6762.36,13,0,1,0.146,0
36,62563.4,7913.22,1,2,17,0.126,0
38,82398.31,14806.73,12,1,23,0.18,0
50,57763.06,8600.55,13,3,12,0.149,0
30,53345.98,13223.79,5,2,12,0.248,0
38,54600.06,10710.61,11,3,24,0.196,0
58,17255.04,6937.78,6,3,4,0.402,1
39,72160.76,21607.08,3,4,6,0.299,1
56,73441.72,15602.26,6,3,28,0.212,0
33,60611.4,29642.95,12,3,11,0.489,1
23,19691.91,17872.05,10,1,24,0.908,1
30,47577.02,25308.26,7,4,13,0.532,1
58,78770.52,9169.63,18,4,0,0.116,0
21,38684.93,9070.34,1,2,23,0.234,0
47,73685.06,32766.96,20,4,9,0.445,1
28,51101.93,10128.67,17,0,25,0.198,0
62,64250.08,7406.8,20,1,24,0.115,0
37,41757.17,5630.03,9,2,8,0.135,0
29,51687.62,30326.0,5,0,9,0.587,1
26,58734.3,12802.42,23,3,6,0.218,0
63,28335.32,18227.14,21,0,15,0.643,0
45,55478.26,16211.18,3,2,27,0.292,1
59,10000.0,9212.72,18,4,27,0.921,1
48,37969.96,12629.58,13,1,11,0.333,0
53,60877.66,21765.47,13,2,11,0.358,0
57,72405.26,5193.14,17,0,25,0.072,0
29,59455.04,20393.35,16,0,18,0.343,0
38,22193.66,26472.3,17,2,28,1.193,1
41,70657.16,17339.0,17,2,12,0.245,0
22,27217.01,25667.2,4,2,20,0.943,1
63,62283.97,4028.69,8,4,28,0.065,0
58,27883.33,1000.0,0,2,17,0.036,0
60,34535.88,16941.15,3,3,26,0.491,1
56,30873.02,10309.24,6,1,25,0.334,0
63,52779.17,22030.12,10,1,2,0.417,1
57,46089.31,12516.45,13,3,25,0.272,0
35,60178.19,16177.54,9,0,6,0.269,0
48,49627.3,15647.87,18,0,0,0.315,0
38,19642.53,15903.07,7,0,2,0.81,1
54,55516.25,10658.84,2,0,20,0.192,0
42,14756.69,4082.81,7,4,26,0.277,0
31,32322.92,13246.47,17,3,13,0.41,1
33,42721.73,26600.33,4,1,3,0.623,1
24,41335.93,10129.37,19,3,18,0.245,0
42,17051.75,10085.23,10,1,21,0.591,1
27,77423.19,16261.18,8,0,27,0.21,0
63,82960.06,5583.18,18,4,5,0.067,0
44,95015.5,23027.91,11,2,19,0.242,0
24,72953.03,6346.12,4,2,8,0.087,0
48,42091.07,12685.62,15,0,10,0.301,0
35,41746.41,35311.27,24,0,21,0.846,1
21,40642.12,5859.49,12,3,14,0.144,0
23,89712.75,26778.97,5,4,8,0.298,1
34,47689.17,15969.99,15,4,28,0.335,0
58,75384.66,17098.55,17,3,10,0.227,0
21,73828.7,8525.11,16,4,25,0.115,0
58,53790.96,21390.0,11,4,9,0.398,1
58,20967.18,12072.6,0,2,1,0.576,1
41,48121.63,5817.72,6,4,21,0.121,0
49,52939.33,26645.28,13,0,13,0.503,1
25,75558.43,11913.21,17,2,3,0.158,0
30,50389.16,1000.0,22,0,1,0.02,0
48,25827.89,12850.34,0,0,4,0.498,0
41,69758.2,21464.56,19,3,13,0.308,0
27,45449.17,20186.89,9,4,14,0.444,1
23,10000.0,9872.97,14,4,18,0.987,1
40,56499.69,7180.15,10,4,5,0.127,0
39,60015.43,4070.58,3,4,26,0.068,0
55,33141.24,14817.89,14,2,14,0.447,0
24,46159.08,16207.97,20,1,13,0.351,0
25,63154.34,20671.69,15,0,7,0.327,0
21,56635.7,13807.73,14,1,19,0.244,0
24,18746.86,13570.66,16,1,11,0.724,0
32,75071.0,12772.06,22,1,3,0.17,0
47,84126.61,16221.61,10,2,20,0.193,0
62,39796.32,13930.68,17,1,5,0.35,0
43,11802.57,22512.7,15,2,10,1.907,1
45,65422.26,17486.76,14,3,22,0.267,0
41,36538.15,15864.02,10,3,21,0.434,0
44,60708.98,14666.14,12,3,6,0.242,0
45,94043.41,7465.4,17,2,24,0.079,0
52,19073.85,14994.78,7,2,3,0.786,1
52,34067.58,9827.77,8,0,25,0.288,0
25,46110.41,17772.41,21,1,14,0.385,0
56,75833.57,13329.13,10,4,0,0.176,0
62,121112.34,28314.52,16,4,8,0.234,0
62,54941.7,4904.39,0,1,22,0.089,0
59,17355.55,1000.0,10,4,19,0.058,0
36,43089.57,17141.3,6,4,25,0.398,1
53,34502.73,9854.03,7,4,7,0.286,0
41,64431.71,16288.48,18,2,11,0.253,0
29,57537.69,5114.9,24,2,6,0.089,0
26,29163.73,30271.68,3,2,27,1.038,1
55,33330.29,11907.91,3,1,17,0.357,0
59,42798.86,9336.44,18,3,0,0.218,0
42,45212.83,30123.94,23,4,8,0.666,1
61,49156.22,21722.75,8,0,6,0.442,0
25,50977.46,26116.09,16,2,13,0.512,1
62,74697.01,13622.59,17,0,25,0.182,0
43,42075.78,15375.28,0,4,0,0.365,1
37,39128.66,10226.19,13,3,12,0.261,0
32,23224.52,9292.22,3,0,19,0.4,1
43,45522.82,18185.91,9,4,14,0.399,1
36,55123.92,12052.38,22,4,4,0.219,0
23,15518.07,32766.55,13,2,4,2.112,1
50,43151.43,21740.2,6,3,13,0.504,1
42,73205.88,30066.09,11,4,13,0.411,1
29,62966.12,1000.0,21,3,13,0.016,0
49,57468.66,30163.37,15,2,4,0.525,1
57,62424.25,1000.0,4,0,10,0.016,0
43,38525.91,4912.71,10,1,18,0.128,0
33,35861.6,1000.0,3,1,4,0.028,0
52,75438.18,16944.39,12,1,3,0.225,0
43,66572.79,14854.42,7,3,14,0.223,0
37,35074.54,21359.35,6,1,20,0.609,1
60,12425.52,14292.29,10,0,6,1.15,1
41,35489.69,24800.8,10,4,4,0.699,1
22,60870.68,7538.45,16,3,29,0.124,0
57,36834.8,24985.3,21,0,14,0.678,0
26,56601.36,14754.07,13,3,29,0.261,0
64,78395.41,33846.88,1,3,13,0.432,1
38,48139.46,21975.26,19,3,23,0.456,1
50,54679.2,12570.71,20,2,23,0.23,0
42,63698.08,14727.42,7,4,2,0.231,0
53,28358.31,6927.07,21,1,4,0.244,0
50,34539.02,17874.88,1,2,11,0.518,1
37,64523.22,12566.43,20,4,19,0.195,0
63,50739.35,20793.35,14,1,13,0.41,0
52,52435.17,4296.01,4,2,29,0.082,0
62,50665.72,12362.62,5,2,4,0.244,0
34,69565.88,5723.83,16,0,23,0.082,0
30,58714.25,6221.27,7,2,3,0.106,0
56,58976.4,19848.4,18,3,20,0.337,0
54,74443.96,23996.05,4,2,15,0.322,1
29,82131.48,1000.0,22,3,6,0.012,0
62,94871.83,29895.0,18,4,2,0.315,0
48,38419.73,26232.7,13,4,28,0.683,1
31,99388.15,4226.59,9,3,21,0.043,0
34,28064.54,21614.75,12,0,24,0.77,1
59,88704.95,11318.51,21,0,26,0.128,0
39,37320.8,14215.2,4,4,3,0.381,1
35,48621.2,19816.44,6,2,19,0.408,0
48,50371.52,18839.97,9,4,21,0.374,1
44,32660.59,10416.03,10,4,5,0.319,0
28,51734.37,10382.14,2,3,2,0.201,1
63,33693.24,10854.19,12,0,29,0.322,0
29,25301.13,24142.62,1,3,0,0.954,1
53,49225.53,1000.0,3,4,2,0.02,0
53,81797.54,13704.69,2,1,23,0.168,0
39,44919.61,27580.38,14,2,7,0.614,1
23,68820.42,20629.63,3,4,15,0.3,1
30,33086.67,23407.71,22,3,21,0.707,1
60,24330.48,13815.53,20,1,6,0.568,1
62,59077.2,5691.49,3,1,17,0.096,0
21,85112.25,15445.5,14,4,8,0.181,0
49,54179.09,9488.52,5,0,2,0.175,0
54,66532.95,32845.49,22,1,17,0.494,0
33,79902.49,13734.59,4,2,15,0.172,0
21,49269.39,20099.67,11,3,20,0.408,1
54,46958.73,28619.14,6,3,0,0.609,1
49,59441.77,6226.01,2,3,20,0.105,0
33,63000.38,1000.0,6,4,25,0.016,0
49,22020.5,18920.11,11,3,19,0.859,1
59,55914.51,20426.62,14,3,15,0.365,1
44,49986.37,11687.23,18,2,11,0.234,0
46,34209.62,5749.97,5,0,5,0.168,0
37,48603.79,17478.55,7,4,27,0.36,0
27,26693.5,14810.03,5,4,20,0.555,1
33,19781.45,17577.61,2,3,8,0.889,1
25,51336.96,5936.35,4,2,20,0.116,0
46,68041.54,17598.36,8,1,12,0.259,0
23,43054.19,21556.28,23,3,23,0.501,0
27,30785.41,2952.9,15,3,11,0.096,0
59,33894.02,26683.33,21,4,12,0.787,1
21,60978.89,17035.94,15,4,17,0.279,0
37,83347.7,21807.56,8,3,18,0.262,0
63,65409.12,4768.55,17,4,18,0.073,0
45,76015.84,20460.68,12,2,18,0.269,0
23,29047.53,1842.87,10,1,5,0.063,0
35,48521.4,7414.03,24,1,15,0.153,0
49,70373.82,17106.94,9,1,6,0.243,0
63,22016.45,12792.4,9,3,6,0.581,1
52,36832.54,15219.98,5,3,27,0.413,1
46,68840.38,30419.09,15,3,22,0.442,0
36,55168.52,15094.51,24,2,27,0.274,0
45,30697.78,20677.61,11,1,18,0.674,1
48,17383.57,14465.87,3,4,15,0.832,1
29,76746.3,14228.92,4,4,16,0.185,0
21,10000.0,7173.86,1,0,21,0.717,0
49,62647.9,17944.98,18,0,18,0.286,0
42,39339.11,35283.84,0,4,15,0.897,1
36,70941.37,15702.9,3,1,28,0.221,0
61,29157.03,12863.94,11,3,15,0.441,0
64,102295.98,24121.12,1,4,18,0.236,0
61,58045.98,23182.42,11,4,14,0.399,1
27,61341.38,18512.46,15,0,2,0.302,0
34,34539.06,12533.05,1,1,14,0.363,1
49,47332.39,24155.42,16,4,24,0.51,1
39,47851.02,15967.44,1,3,27,0.334,0
39,85921.37,22310.08,3,3,15,0.26,0
22,58011.54,8445.62,5,2,19,0.146,0
61,60876.59,10306.32,22,3,4,0.169,0
35,60652.98,15775.04,6,4,18,0.26,0
23,62572.22,5118.34,22,4,9,0.082,0
31,22210.93,12040.79,14,3,12,0.542,1
50,90985.36,4763.69,19,0,14,0.052,0
60,32450.23,2641.98,11,1,11,0.081,0
38,49231.91,34487.94,4,4,16,0.701,1
22,80629.66,10128.2,13,3,14,0.126,0
52,88692.51,10831.74,15,3,27,0.122,0
28,66119.08,15641.75,10,4,3,0.237,1
42,39906.11,6506.1,11,2,14,0.163,0
26,52554.69,10986.66,18,1,16,0.209,0
32,53339.35,29675.27,16,4,26,0.556,1
60,54047.81,17864.8,23,3,10,0.331,0
56,25398.94,22888.65,6,2,22,0.901,1
35,75202.19,27588.74,8,4,22,0.367,0
48,52691.78,16685.2,13,1,14,0.317,0
38,35555.62,13230.04,19,2,19,0.372,0
22,40032.14,3529.16,11,3,20,0.088,0
33,55397.0,11936.85,14,0,25,0.215,0
35,21941.87,13700.02,11,1,6,0.624,1
40,67568.7,8541.78,20,2,12,0.126,0
49,54694.61,27361.8,20,4,21,0.5,1
62,81313.79,23818.36,22,4,12,0.293,0
49,51551.67,22884.34,12,2,19,0.444,0
23,28294.64,14070.38,8,4,19,0.497,1
39,26043.94,6735.75,23,2,1,0.259,0
23,42185.89,25624.01,6,1,9,0.607,1
34,44301.9,17682.89,0,4,17,0.399,1
60,38654.77,21184.66,9,1,27,0.548,0
24,52569.61,19953.98,5,3,19,0.38,1
31,38147.13,17485.02,14,3,4,0.458,1
51,55084.12,30996.93,14,3,19,0.563,1
63,39587.03,9740.85,8,3,29,0.246,0
52,62634.07,12528.56,12,4,18,0.2,0
47,43798.02,28129.27,22,2,26,0.642,1
50,74924.13,15656.51,0,4,1,0.209,0
63,63045.89,13992.53,8,4,3,0.222,0
22,53871.71,12975.94,2,1,29,0.241,0
29,45846.45,20434.42,8,2,15,0.446,1
48,19619.81,13165.72,19,0,26,0.671,0
51,78270.99,12267.57,24,0,20,0.157,0
54,36384.46,20302.52,14,2,15,0.558,1
35,51814.64,15746.06,23,0,16,0.304,0
45,56876.09,6924.42,6,2,14,0.122,0
56,46329.77,15256.13,3,1,12,0.329,0
28,77092.02,26156.25,24,1,0,0.339,0
29,25572.58,21122.45,19,4,21,0.826,1
57,84678.7,27143.84,16,0,4,0.321,0
59,63431.15,9149.6,21,2,26,0.144,0
52,45071.59,23561.84,3,1,19,0.523,1
37,45295.4,9811.87,18,4,0,0.217,0
55,10000.0,5140.86,4,0,11,0.514,0
57,33035.34,8575.49,15,0,29,0.26,0
39,42921.92,16051.28,2,0,22,0.374,0
64,53522.1,23223.61,10,1,14,0.434,0
49,75191.62,17483.33,24,1,3,0.233,0
27,90750.91,13773.75,21,0,18,0.152,0
48,55445.34,6742.31,14,1,29,0.122,0
29,54112.19,20642.65,18,0,15,0.381,0
48,40192.96,22708.98,20,3,22,0.565,1
26,15698.0,17386.27,23,1,17,1.108,1
49,37884.27,6581.45,13,2,25,0.174,0
37,45889.98,21469.67,15,1,16,0.468,0
36,69507.89,24817.96,23,0,10,0.357,0
43,60390.29,27264.13,5,2,19,0.451,1
51,54430.9,11498.42,4,4,12,0.211,0
23,38384.0,18490.44,20,2,23,0.482,0
41,10357.67,10723.75,16,2,28,1.035,1
46,11564.88,7621.11,15,1,21,0.659,0
56,16725.27,27665.63,1,2,8,1.654,1
62,44159.87,19516.54,10,2,16,0.442,0
57,69880.89,25341.98,3,0,16,0.363,0
42,69341.31,5201.4,5,1,26,0.075,0
62,65874.32,17307.35,6,0,4,0.263,0
32,39698.09,19066.39,16,1,21,0.48,0
62,72885.26,8342.57,7,4,7,0.114,0
33,31378.59,26902.71,0,2,2,0.857,1
31,67067.87,13035.84,24,1,5,0.194,0
36,16508.47,18629.08,14,2,2,1.128,1
28,26457.76,10597.93,19,2,7,0.401,1
60,83052.3,5444.74,11,3,11,0.066,0
60,45923.31,22304.48,14,0,26,0.486,0
22,36380.6,18032.57,22,1,26,0.496,0
50,72055.17,16898.01,21,4,3,0.235,0
50,74347.43,12774.65,14,3,1,0.172,0
32,41334.38,17814.64,8,0,27,0.431,0
30,55569.27,25129.9,15,4,24,0.452,1
64,52738.15,9529.52,1,4,9,0.181,0
31,10000.0,19482.18,14,2,14,1.948,1
35,22082.8,16619.92,14,0,12,0.753,1
36,68845.09,13524.68,6,3,23,0.196,0
37,33347.92,1835.55,20,1,14,0.055,0
46,60596.76,14904.06,12,1,21,0.246,0
22,55260.81,20381.51,22,3,18,0.369,0
32,74308.66,17591.78,16,2,17,0.237,0
46,22724.17,3490.61,10,2,12,0.154,0
43,57884.12,24976.44,9,4,19,0.431,1
38,48691.71,28183.36,24,0,19,0.579,0
52,34204.51,14124.02,0,4,0,0.413,1
58,34064.07,33488.61,13,1,24,0.983,1
23,54549.62,8363.6,4,3,15,0.153,0
58,62593.4,4823.21,7,0,25,0.077,0
23,51271.93,6881.43,0,3,7,0.134,0
50,51894.29,16961.11,6,0,22,0.327,0
21,40030.11,1000.0,1,1,5,0.025,0
50,41356.28,12512.7,6,1,2,0.303,0
52,34150.59,38476.4,6,0,19,1.127,1
48,39627.97,2969.4,8,2,15,0.075,0
41,61893.51,10623.12,21,0,1,0.172,0
33,64128.11,6711.45,3,1,22,0.105,0
47,24482.49,12721.46,22,3,1,0.52,1
56,32071.27,12214.74,6,4,29,0.381,1
27,35792.04,9643.51,19,3,14,0.269,0
42,48719.26,13749.56,17,1,9,0.282,0
30,16336.94,20065.64,12,3,0,1.228,1
59,32421.86,26082.77,10,2,21,0.804,1
35,22288.37,12724.6,8,2,19,0.571,0
35,58009.64,15046.28,13,0,14,0.259,0
24,49406.5,18706.05,7,3,23,0.379,1
52,40749.05,5113.77,20,3,0,0.125,0
43,28734.45,13778.79,13,1,24,0.48,0
26,41058.07,10955.76,20,0,21,0.267,0
44,38706.16,22615.46,16,0,15,0.584,0
40,82693.33,29014.6,24,3,29,0.351,0
57,69940.39,8783.5,13,4,17,0.126,0
40,36185.84,25239.92,23,3,23,0.698,1
32,53303.91,3333.02,4,3,4,0.063,0
53,68884.17,16605.39,9,3,20,0.241,0
48,36179.72,17079.97,5,2,4,0.472,1
28,21657.79,3128.68,9,0,22,0.144,0
21,14062.83,8372.59,10,2,22,0.595,1
57,75445.34,7594.23,23,4,9,0.101,0
42,46178.75,4508.81,5,1,26,0.098,0
26,55826.5,1000.0,9,4,22,0.018,0
41,38515.25,13342.0,13,0,11,0.346,0
52,24642.02,14305.81,19,1,9,0.581,0
55,28373.98,14243.0,2,4,1,0.502,1
35,23179.3,21125.65,6,0,23,0.911,1
25,66999.89,1000.0,1,4,0,0.015,0
26,79851.22,11951.6,6,1,15,0.15,0
45,50744.88,35479.82,16,1,28,0.699,1
60,19644.02,22094.05,12,4,29,1.125,1
49,59931.68,22139.71,20,2,17,0.369,0
27,75299.69,6867.24,8,4,26,0.091,0
60,69433.34,13432.77,12,4,6,0.193,0
33,49417.38,1000.0,14,4,3,0.02,0
58,45310.36,19683.86,12,2,26,0.434,1
38,49256.67,26202.39,16,3,9,0.532,1
22,74504.98,3401.62,7,1,9,0.046,0
28,65207.31,5728.93,8,0,24,0.088,0
31,42284.86,14743.78,8,1,10,0.349,0
53,41781.69,16226.35,7,1,24,0.388,0
58,40366.1,10666.2,15,3,29,0.264,0
47,28707.35,8477.04,19,1,2,0.295,0
40,77036.76,8562.74,6,1,28,0.111,0
32,34243.53,14607.75,16,2,13,0.427,0
63,59805.52,19689.1,6,2,12,0.329,0
51,36771.45,14605.58,5,2,18,0.397,0
47,40455.52,13841.12,4,2,24,0.342,0
52,47722.38,1000.0,16,2,28,0.021,0
30,60904.85,21936.47,7,0,9,0.36,0
23,44815.52,14588.88,0,3,14,0.326,1
47,27215.9,11506.99,15,4,27,0.423,0
55,50381.63,17041.11,16,2,7,0.338,0
51,34666.56,8249.52,2,3,16,0.238,0
35,80876.77,11673.13,12,4,5,0.144,0
36,44801.11,15860.7,7,1,6,0.354,0
33,36640.61,9571.56,15,1,13,0.261,0
55,89496.02,1834.6,23,3,26,0.02,0
31,64777.79,1000.0,6,0,29,0.015,0
41,32064.52,18565.86,20,0,7,0.579,0
31,34181.72,14751.13,14,3,11,0.432,1
50,59483.66,14468.24,23,0,27,0.243,0
55,50869.53,5705.58,1,0,17,0.112,0
42,67803.51,14835.61,23,1,13,0.219,0
58,36746.47,11796.36,1,0,0,0.321,1
51,64022.18,10199.5,9,0,3,0.159,0
34,10000.0,14399.59,4,3,16,1.44,1
44,46911.16,17371.45,3,0,17,0.37,0
52,37656.42,28999.22,14,2,18,0.77,1
56,40899.07,19522.35,12,2,3,0.477,1
52,47942.51,21860.5,16,3,27,0.456,0
35,72770.07,23837.24,20,2,27,0.328,0
63,26919.2,8887.82,22,1,5,0.33,0
